,id,image_link,group_id,entity_name,entity_value,numeric_value,unit,ocr_text
12657,255327,https://m.media-amazon.com/images/I/51tg-3oWGcL.jpg,304120,height,6.5 inch,6.5,inch,"Product Size 6.5"" Ihr ~dr 1.6"" 10.2"""
12658,255328,https://m.media-amazon.com/images/I/51gcpYbbSrL.jpg,192915,height,5.25 inch,5.25,inch,"9 I 4 L 3 I 0 1.343"" (34.11mm) 0.187"" 3.50"" (4.75mm) (88.9mm) 458"
12659,255333,https://m.media-amazon.com/images/I/6149-EzGeIL.jpg,752266,height,9.4 inch,9.4,inch,4.7inch I 0.98inch 9.8inch 39.3inch Specifications Voltage 110-120V Wattage MAX 6OWIBulb Base Type E26 Base 9.4inch Materia Wood+Metal+Glass Metal Color Distressed white+Black 5.9inch
12660,255336,https://m.media-amazon.com/images/I/616i8iqOrbL.jpg,220662,height,4.0 inch,4.0,inch,Expend Narrow 2.7 inch 4.0 inch Dual supports Expendable base Upgrade for IL bottle Easy to install
12661,255337,https://m.media-amazon.com/images/I/61A8+7LTlBL.jpg,357074,height,3.22 inch,3.22,inch,Digital Timer with Clear LED Display Easy to read tabletop timer Count Up Minute 12 3.22in Channel Alarm Volume Second M Countdown R7 3.95in
12662,255341,https://m.media-amazon.com/images/I/31KPnIEKhsL.jpg,521308,height,35.4 inch,35.4,inch,"37.8"""
12663,255343,https://m.media-amazon.com/images/I/51mirVtkk4L.jpg,658003,height,2.0 inch,2.0,inch,2inch 1 24inch
12664,255350,https://m.media-amazon.com/images/I/510lqm8j4-L.jpg,478357,height,19.7 inch,19.7,inch,"40 cm( 15.7"" ) 1 8"
12665,255351,https://m.media-amazon.com/images/I/51d2fWzgXIL.jpg,752266,height,24.0 inch,24.0,inch,"24"" 10"" 5"""
12666,255356,https://m.media-amazon.com/images/I/61ANbsUxerL.jpg,728511,height,10.41 inch,10.41,inch,8 9 0 THU AFF 0 I2 0 3 6 6 in / DAY MONTH DATE QUARTZ 10.41 26.5 cm
12667,255358,https://m.media-amazon.com/images/I/611SoqWST5S.jpg,825239,height,1.48 foot,1.48,foot,3.94ft 9.84ft 5.9ft (kKingcamp 1.48ft 2.46ft 0.85ft 16.4ft NUMBER OF USER 6-8 aa 1.25ft WEIGHT 98.5 Ibs 1.5ft 2.95ft
12668,255362,https://m.media-amazon.com/images/I/41Wk-oHPBXS.jpg,721542,height,6.0 foot,6.0,foot,"108"" 63"" (3,30 m) (1,88 m) 18 (5,48 m) 20' (6,08 m)"
12669,255364,https://m.media-amazon.com/images/I/51T9G4Oah7S.jpg,823083,height,9.0 inch,9.0,inch,[  5cm/1. 96inch
12670,255367,https://m.media-amazon.com/images/I/51D-zD4C7aL.jpg,452717,height,4.72 inch,4.72,inch,"DimensionS 235 mm / 9.25"" 120 mm 4.72"" 41mm 161"" screw hole distance}: 103 mm / 4.05"" Installation Guide Included"
12671,255370,https://m.media-amazon.com/images/I/41WxBgcCh+L.jpg,978900,height,4.5 inch,4.5,inch,4.5 in / 11.5 cm 12.7 in 32.5 cm
12672,255374,https://m.media-amazon.com/images/I/6123ziezGQL.jpg,178778,height,4.52 inch,4.52,inch,PRODUCT SIZE 5.7 in / 14.5 cm 4.52 in / 11.5 cm LOVE PEACE
12673,255377,https://m.media-amazon.com/images/I/513TAo-1dgL.jpg,652661,height,6.0 inch,6.0,inch,g 6in 2.Sin
12674,255384,https://m.media-amazon.com/images/I/61A0EXkMK6L.jpg,648011,height,2.19 inch,2.19,inch,"DIMENSIONS 1.91 inches ZW = 7OW GUIO BASE 25000hrs LIFESPAN 8 87% Energy Saving NO UV , NO IR Radiation [ NO Flicker , Mercury Free MayJazz GU1O BASE Easy Installation"
12675,255387,https://m.media-amazon.com/images/I/41uFsaMSZrS.jpg,988675,height,2.4 inch,2.4,inch,4.3cm 1.7in 3.Scm 1.4in 6cm 2.4in
12676,255392,https://m.media-amazon.com/images/I/61BI61YdYBL.jpg,365756,height,6.9 inch,6.9,inch,"Jaor[cKIC 6.9 6.5 inch 6.2"" 1.9"": iPhone 11Pro Max 5.2"" More Colors is Coming 1"
12677,255395,https://m.media-amazon.com/images/I/617BoysWqLL.jpg,759408,height,6.5 inch,6.5,inch,"6.5""(tut11.Scm*%t17.Scm*iaScm)"
12678,255400,https://m.media-amazon.com/images/I/413zYYJMBML.jpg,648011,height,0.6 inch,0.6,inch,21.6in 0 24W .6in
12679,255402,https://m.media-amazon.com/images/I/51hJ8-mTUEL.jpg,347404,height,15.7 inch,15.7,inch,13.7 inch 15.7 inch 10.2 inch
12680,255404,https://m.media-amazon.com/images/I/613BGoy2EEL.jpg,599772,height,4.72 inch,4.72,inch,"5 5 16.73'/ 42.5cm 1 ceez Cccecccc ~ + 48.82""'/ 124cm g [ C 3 ! 0.63'/1.6cm 2.75""/ 7cm !"
12681,255405,https://m.media-amazon.com/images/I/61DazRDhsRL.jpg,478357,height,21.0 inch,21.0,inch,21-Inch 16-Inch 19-Inch
12682,255407,https://m.media-amazon.com/images/I/41DgkMwV6hL.jpg,292475,height,2.0 inch,2.0,inch,"27.5' 6.5 2"""
12683,255408,https://m.media-amazon.com/images/I/615coWycrmL.jpg,522832,height,14.7 inch,14.7,inch,LARGE SIZE Tall and wide enough to hold large size gloves 3.Sin K Hu 304 STAINLESS 14.7in STEEL
12684,255410,https://m.media-amazon.com/images/I/6115B3S3pmL.jpg,728511,height,8.5 inch,8.5,inch,8.5 in / 21.5 cm in / cm '20221 o. in / 1.22 in / 3.1 cm 5.9 15.0 '~ 4.7 12.0 cm
12685,255411,https://m.media-amazon.com/images/I/51qzJMhr10L.jpg,452717,height,9.06 inch,9.06,inch,"PAOXHGE GUMTHING: 30 F 1.575"" HANGERS 9.06"" 17.5"" Color: Black"
12686,255420,https://m.media-amazon.com/images/I/51Qo8sYcQlL.jpg,640408,height,6.06 inch,6.06,inch,8 4 S 9 8 2.4 in / 6.1 cm
12687,255421,https://m.media-amazon.com/images/I/41paYQ7ZWZL.jpg,483370,height,7.1 inch,7.1,inch,7.in
12688,255422,https://m.media-amazon.com/images/I/515ewyYznmL.jpg,998545,height,11.8 inch,11.8,inch,product size 4.7in 7.3in 11.8in 201bs 7.1in 8.7in
12689,255427,https://m.media-amazon.com/images/I/6188XC-+cZL.jpg,752266,height,1.97 inch,1.97,inch,3.15 in 1.97 in 1.77 in TURN ON/OFF 1.1in Specifications: Light: 0.06 w LED Voltage: 1.2V Powered Source Solar powered Rechargeable battery (Pre-installed) Working Hours 6-10 hours after full charge Waterproof Class IP44
12690,255429,https://m.media-amazon.com/images/I/61D3av5gjbL.jpg,826444,height,5.5 inch,5.5,inch,"5.5 5.5"" 8 03"" 9 Nel II 3.5 2.6"" '3b0ml"
12691,255433,https://m.media-amazon.com/images/I/51kVylybj7L.jpg,507467,height,0.98 inch,0.98,inch,"High Quality ABS Material, durable and lightweight up to 1oz 3.5 cm (1.38 in) 8 5 1"
12692,255434,https://m.media-amazon.com/images/I/510HCnV7lpL.jpg,442321,height,29.0 inch,29.0,inch,"29"" 55"" 24"""
12693,255435,https://m.media-amazon.com/images/I/51BegvCzMBL.jpg,292475,height,2.99 inch,2.99,inch,2.9 in / 7.5 cm 2.9 in / 7.5 cm
12694,255436,https://m.media-amazon.com/images/I/51Iy+uXoeRL.jpg,276611,height,22.0 inch,22.0,inch,"5 22 11 1.5' 8.5"""
12695,255438,https://m.media-amazon.com/images/I/6134u68toBL.jpg,658003,height,18.0 inch,18.0,inch,"2.5"" C 6"" 10.5"" 18"" 7"" 14.75"""
12696,255440,https://m.media-amazon.com/images/I/61AXJC6DHoL.jpg,385140,height,1.4 inch,1.4,inch,pRODuCT  SIZE 38.58inch 1.4in 21.06inch 35.4in 25.98in S1in 19.09in
12697,255444,https://m.media-amazon.com/images/I/617xerEdmXL.jpg,442321,height,30.0 inch,30.0,inch,"5.9"" 5.9"" 133"" 13"" ""6"" 13"" 30"" 39"" 94.5"" 39"" 39"" 15.7"" 21.6"" 22"" 10."
12698,255445,https://m.media-amazon.com/images/I/51pfC+KXcaL.jpg,178958,height,67.0 inch,67.0,inch,RIGHT SIZE FOR HOME USE 14.2 in/36 cm 67 inl 170 cm 48 inl 122 cm 18 in/45 cm 10 in/25 cm
12699,255446,https://m.media-amazon.com/images/I/519uQZcG2HL.jpg,849273,height,8.8 inch,8.8,inch,8.8 in / 22.5 cm 5.9 in / 15 cm
12700,255448,https://m.media-amazon.com/images/I/51f8mPT9dhL.jpg,922872,height,49.6 inch,49.6,inch,LARGE AREA DECONTAMINATION CLEAN WITHOUT LEAVING MARKS 49.6in 14.9in -14.9in-
12701,255449,https://m.media-amazon.com/images/I/619uft5m21L.jpg,470067,height,16.0 inch,16.0,inch,9.5 Inch 16 Inch Inch 2 Inch 3.9 Inch 1.88 Inch
12702,255450,https://m.media-amazon.com/images/I/51gJyFRTuWL.jpg,931856,height,11.8 inch,11.8,inch,I Opcs 3Ocm I .8inch
12703,255453,https://m.media-amazon.com/images/I/61+7ikg49aL.jpg,417434,height,0.75 inch,0.75,inch,Size Inch 12 Pp KG Low-lead environmental Corrosion and Multi-layer bearing capacity protection rust resistance paint protection 197  8 8 Strong
12704,255454,https://m.media-amazon.com/images/I/51uKgvWoKwL.jpg,276611,height,31.9 inch,31.9,inch,"2  ) Y9 3 ) cm(44.1"" 112 cm(7_"
12705,255455,https://m.media-amazon.com/images/I/61EG+GQgvwL.jpg,611510,height,17.3 inch,17.3,inch,"12.2"" 1.2"" 6 0"
12706,255456,https://m.media-amazon.com/images/I/61AxNfFvvXS.jpg,589105,height,15.8 inch,15.8,inch,"15.8"" (AOcm) 31.5"" '(8Ocm) 13.8""(35cm)"
12707,255460,https://m.media-amazon.com/images/I/51yykA68nYL.jpg,120219,height,5.2 inch,5.2,inch,2.06inch E 5.3inch 7.7inch 10.71inch
12708,255462,https://m.media-amazon.com/images/I/61+ldP2FMxL.jpg,931856,height,9.5 inch,9.5,inch,"Natural-Looking Flower s 9.5"" 6 Hemp Rope Hand | e"
12709,255463,https://m.media-amazon.com/images/I/51UvCUJojeL.jpg,752266,height,59.0 inch,59.0,inch,7 5.9inch 34inch Product Specification Power 48W Max Height 59inch Materials Aluminum+ Silicone Housing Color Chrome/Gold Input voltage AC1ZOV Size 34inch*59inch(L*H) Color Temperature 3000k/4000k/6000k
12710,255464,https://m.media-amazon.com/images/I/51IhvU5vcwL.jpg,351134,height,12.7 inch,12.7,inch,6 3 12.6 12.6 inch inch
12711,255466,https://m.media-amazon.com/images/I/51o+bUpprgL.jpg,483370,height,9.8 inch,9.8,inch,"f Iii 9.8"" 2 2@"
12712,255468,https://m.media-amazon.com/images/I/613ikoo5KyL.jpg,306795,height,15.0 inch,15.0,inch,"15"""
12713,255479,https://m.media-amazon.com/images/I/617tVkausPL.jpg,833373,height,3.6 inch,3.6,inch,3.6inch Sec 32 HIGH Humidite <29 % 282 25 24hrs. Low Confort DRY COMFORT WET 30% < Humidite < 69% HIGH 24hrs 60 Low Humide Humidite > 70% Arthrite Rhume Tracheite Maux de Tete
12714,255481,https://m.media-amazon.com/images/I/51Z8PL3q2IL.jpg,558806,height,4.78 inch,4.78,inch,0.57in 5.Z5in 2.30in 27384 [ j218 5
12715,255490,https://m.media-amazon.com/images/I/51hUqB3pxoL.jpg,311997,height,35.6 inch,35.6,inch,"35.6"" 12"" 16"""
12716,255493,https://m.media-amazon.com/images/I/41IUVmyQsbL.jpg,237000,height,18.0 inch,18.0,inch,15-17in(38-45cm) 1 14- 1 4Tcm) -18in(38-2 ~14-18in (38-- -47cm)
12717,255494,https://m.media-amazon.com/images/I/517OIOznjRL.jpg,186035,height,30.5 inch,30.5,inch,IIIIIIIIII pikasela Ucee Coulciet 707e ItE DZIv uean ei Ado Wre CC 15Dmn Q8 305
12718,255500,https://m.media-amazon.com/images/I/61E2hdww15L.jpg,866516,height,1.97 inch,1.97,inch,"GROBE 0 (Beste 1.97"" 1.97"" 3.15"" UOHeisQAW A ?sdv1on %1 (reude"
12719,255502,https://m.media-amazon.com/images/I/61-fqcnv0wL.jpg,351134,height,3.2 inch,3.2,inch,1et Ac TTa# 3.2 IN N BAsEball 3.2 IN 3.2 IN cMfICIAL LgE
12720,255503,https://m.media-amazon.com/images/I/61-xLvPqxTL.jpg,106003,height,3.5 inch,3.5,inch,3.Sin Picno 1.78in 5.5in 6in
12721,255506,https://m.media-amazon.com/images/I/51YnfuE5VIL.jpg,496169,height,39.3 inch,39.3,inch,39.3 in 23.6 in
12722,255510,https://m.media-amazon.com/images/I/51nbNcDuI3S.jpg,436746,height,5.5 inch,5.5,inch,II 3.5 II 5.5 1-5/8-Inch
12723,255515,https://m.media-amazon.com/images/I/41UV+Y+Jf4L.jpg,276611,height,70.87 inch,70.87,inch,"1 8 %0 90 ! cm(35,43"" 4"
12724,255517,https://m.media-amazon.com/images/I/51lbUQYZ7ZL.jpg,292475,height,3.54 inch,3.54,inch,Size 6.5cm/2.55inch 9cml 3.54inch 12.9cml 5.07inch 6.5cm/2.55inch
12725,255523,https://m.media-amazon.com/images/I/519XN5vL-0L.jpg,599317,height,0.8 inch,0.8,inch,USER NOTIFICATION The bulb length will be extened about 0.8-1.Sinch after screw in this adapter. 38 E12 Base
12726,255524,https://m.media-amazon.com/images/I/51SCtIbJbEL.jpg,776058,height,1.5 inch,1.5,inch,"1-2 g11.8"" 2.9 FQOD PORTIONS LB 1 3-4 313.5' 3.6 FQOD PORTIONS LB R 4-5 614"" 3.8 FQOD PORTIONS LB G E"
12727,255526,https://m.media-amazon.com/images/I/61BPxCd9NpL.jpg,849273,height,3.9 inch,3.9,inch,Can hold 50 square photos 3.9 in 1.4 in 3.5 in
12728,255531,https://m.media-amazon.com/images/I/51Pgm2OWHwL.jpg,652661,height,4.7 inch,4.7,inch,SIZE ( 0.98in 4.7in 3.9in 1.57in
12729,255534,https://m.media-amazon.com/images/I/51tabfwhHiL.jpg,982714,height,10.0 inch,10.0,inch,4 inch The Solar Panels 10 inch Switch IpX4 Solar Powered Waterproof Repels Mole Repels Mice
12730,255535,https://m.media-amazon.com/images/I/616HPhp55iL.jpg,752266,height,7.67 inch,7.67,inch,19.5cm 7.67in 3cm / 1.18in 19.5cm 17.67in 1808 6 8 | 100w IP67 Wall Mounting Ground Mounting Ceiling Mounting
12731,255543,https://m.media-amazon.com/images/I/51JBzPhr9tS.jpg,478357,height,29.1 inch,29.1,inch,"90 cm(35.4"" 35 cm(13.8"" 7 7"
12732,255544,https://m.media-amazon.com/images/I/614r-bRKYeS.jpg,120219,height,3.5 inch,3.5,inch,"118"" 10.6"" 3.5"" Material: Strengthening Resin Loading Weight: MAX 125LB"
12733,255548,https://m.media-amazon.com/images/I/51fvjX81ISL.jpg,849273,height,12.0 inch,12.0,inch,9 9 9 9 0 2 3 0
12734,255549,https://m.media-amazon.com/images/I/41k6-KGwb3L.jpg,146860,height,8.0 inch,8.0,inch,"Moth BEL #So0ao ""582260 Bu0 ? 8056j uojtta Z1EET Jun LMaiM Bvg Sha e1vimredtetef ed Pn dbimkic PoLute 01 Diod U9u2I 073 rvwdwwel wmJ Qionhisni"
12735,255550,https://m.media-amazon.com/images/I/61BKnbo2CtL.jpg,961155,height,2.5 inch,2.5,inch,"Multi-function HDD Docking] Model NO:WLX-893U3ISC Output interface: USB3.0,OTC Offline clone,via USB3.0 Clone 2 port SATA HDD port 2.5""/3.5"" IDE HDD 2 port USB2.0 HUB, 6 Slots Card Reader; HDD Compatible:All 2.5""0r3.5""SATA HDD Power:Input:100-240V 50/60Hz Output:12VI3A (€ FC 6 MADE IN CHINA LEQNA Upper Bottom"
12736,255554,https://m.media-amazon.com/images/I/511DZBsKv0L.jpg,752266,height,16.5 inch,16.5,inch,"11,.4"" 16.5"" 5.1"" 5.1 3"
12737,255555,https://m.media-amazon.com/images/I/61+GMWgFAJL.jpg,961155,height,2.5 inch,2.5,inch,"Universal Compatibility Suitable for 2.5"" HDD/ SSD(7/9.5MM) up to 6TB ST8 (6a Linux Windows Mac OS HDD Jaacuda Lsd BaraCuda c UGREEN"
12738,255558,https://m.media-amazon.com/images/I/51Mk2nnIYrL.jpg,149708,height,17.7 inch,17.7,inch,9.4in/ 24cm Rod length: 17.7inl 45cm
12739,255567,https://m.media-amazon.com/images/I/51vwKFdfYRL.jpg,558806,height,4.5 inch,4.5,inch,"3 Size Options Cuctom Giuesce 8x Tipaee 4.5"" cake topper 6"" cake topper 7"" cake topper on 4"" cake on 6 cake on 8' cake The sizes of cake toppers range from 4.5"" to 7"", please choose the right size according to the size chart above before placing the order: 9rapper"
12740,255568,https://m.media-amazon.com/images/I/51O2plpbJZL.jpg,278850,height,2.75 inch,2.75,inch,2.75 in / 7 cm 1.97 in / 5 cm
12741,255573,https://m.media-amazon.com/images/I/61Co5G2WefL.jpg,483370,height,11.8 inch,11.8,inch,Product Size [
12742,255574,https://m.media-amazon.com/images/I/41hXg6sHuAL.jpg,276611,height,36.8 inch,36.8,inch,"60 8 3 Yo 21 cm(6.3"" cm(8.3"""
12743,255580,https://m.media-amazon.com/images/I/61+AvA4YPrL.jpg,296953,height,27.5 inch,27.5,inch,4inch 1 Suitable for hanging 27.Sinch 1 on a bag golf
12744,255590,https://m.media-amazon.com/images/I/51xoG11iTPL.jpg,916768,height,10.22 inch,10.22,inch,"Foe 4O4 2 ' 1 1 2 } ) : 10.2 in 26.0 cm 2  '  1 2 9.8 in 25.0 cm S"" Yol  1"
12745,255591,https://m.media-amazon.com/images/I/613kYC8bIML.jpg,860841,height,8.07 inch,8.07,inch,"Compact And Portable 2.28"" 8,07"" Asani"
12746,255592,https://m.media-amazon.com/images/I/51kk5vl0ZFL.jpg,173193,height,2.5 inch,2.5,inch,"APPL, 2-1/2"" (S1mm) -12-250 I2UF_ 40t to F To (€ F wS 2-1/3"" (51mm) 13/16"" (Z1mm) PARTS@ CON-' CBB6T CAPACITOR +5% ' VAC25O "" 50-6OHz 858/-40 9 185 E478802"
12747,255597,https://m.media-amazon.com/images/I/51hJ9Lm0F8L.jpg,658003,height,6.5 inch,6.5,inch,"4.7"" 4.0"" 6.5"" 9.5"""
12748,255603,https://m.media-amazon.com/images/I/613ScAPXtTL.jpg,982714,height,28.3 inch,28.3,inch,"FLY CATCHER 28.3inch GLUE PIT ch 2inch Turn tube ihu Up De vuella en destorserla C 08777:'35 l F__-0.8inch- FLY; 44 countem Hang with B7 ointa TC ` I ~ ,, Tf DuT"
12749,255604,https://m.media-amazon.com/images/I/51-qBrcLhVL.jpg,970563,height,1.6 inch,1.6,inch,1.6 in / 4.3 cm 1.8 in / 4.9 cm
12750,255605,https://m.media-amazon.com/images/I/612ti2xTnhL.jpg,866516,height,10.0 inch,10.0,inch,"10"" SUPERI SIZE POAI STANDARD SIZedpOP"
12751,255606,https://m.media-amazon.com/images/I/51gfd8GekDL.jpg,929719,height,0.9 inch,0.9,inch,"handlebars in diameter of 0.83"" ~ 0.90"" For"
12752,255607,https://m.media-amazon.com/images/I/512Znn1gyAL.jpg,141308,height,5.5 inch,5.5,inch,7 L 4 3 K { 9.5 cm inch 77.68 cm7T1.8 30 Znch
12753,255611,https://m.media-amazon.com/images/I/616Py5nGEfL.jpg,571756,height,21.7 inch,21.7,inch,"What's In The Box 04.13"" 7.1 Anchor Screw 0 0 0 ASLAND Garden hose adapter Gasket 21.7"" Expansion bolt Shower head holder Shower head and hose 068 comatuFatte 13"" CSA gas regulator Instruction manual 0i"
12754,255614,https://m.media-amazon.com/images/I/51ZgFDHmsmL.jpg,681445,height,10.0 inch,10.0,inch,1.6 in 1.6 in 14in 10 in 7.5in 5 in 3in 3 in - 3 in
12755,255618,https://m.media-amazon.com/images/I/61AG3vZP34L.jpg,599772,height,30.0 inch,30.0,inch,EXPANDABLE 15.7 IN +7.9 IN MICROWAVE SHELF 15.7 IN 7.9 IN 3 ; 8 { ; 12.6 IN
12756,255620,https://m.media-amazon.com/images/I/51uyImth0PL.jpg,793774,height,2.0 inch,2.0,inch,Pumpsprihflasche 1 1 Liter D: fur saurelalkalische 68: tor acidic/alkaline F:pour des produits acides/ 1 1 Geegnet {ur Fogeneqdt: Rostentterner Schmutzloser Bremsenreiniger USW; @PSFOZ Produkte products Valcats 00a Yal *ahscha=  Scheibent % Spezate %
12757,255621,https://m.media-amazon.com/images/I/514f9TmYx-L.jpg,599772,height,3.4 inch,3.4,inch,2.2 inch 3.4 inchl 14.9 inch
12758,255623,https://m.media-amazon.com/images/I/61Bl15p+3gL.jpg,611510,height,35.43 inch,35.43,inch,"SGS 19.68' 16 35.43""-44.09"" 23.62""-32.28"" 300 LBS 16.14"" The measurement was done manually, with an error of 0.39-1.18"" CerTIFICATION SYSTEM 3 13.38' '9001.2000 .14"""
12759,255627,https://m.media-amazon.com/images/I/61-m1X-0ZWL.jpg,178958,height,15.7 inch,15.7,inch,"27 49,5 cm 3 8 8 cm (19.5"" (10.6"""
12760,255629,https://m.media-amazon.com/images/I/61G5zupEACL.jpg,558832,height,3.0 inch,3.0,inch,"SUITABLE FOR ALL SIZES OF BAGS including ""SIDER QUART"" 9.0 5' 3.0"" 14"" 12"" SANDWICH & SNACK SLIDER QUART 7.9"" GALLON 10.5"" QUART 7"" 6.5"" 4.0"" 4.0"" 4.0"" QUART SNACK 1 SANDWiCh"
12761,255634,https://m.media-amazon.com/images/I/61Eotc-8+yL.jpg,433914,height,25.0 inch,25.0,inch,"Track length 48"" Fit each door width 25"" Fit door thickness 13/8""-13/4"" NOTE: door needed 1"" overlap  Fit door weight door not included 150lbs"
12762,255639,https://m.media-amazon.com/images/I/51-uIcQu-FL.jpg,501250,height,87.0 inch,87.0,inch,"32"" 16"" 87"" 18"""
12763,255652,https://m.media-amazon.com/images/I/51+phdJHzqL.jpg,849273,height,15.0 inch,15.0,inch,"Dimensions of the Kanga Care Wet Bags: Ano 34"" round 3 0 12"" wide"
12764,255653,https://m.media-amazon.com/images/I/51L2aEGG9AL.jpg,558806,height,4.7 inch,4.7,inch,4.7 in / 12 cm 1.7 in 4.5 cm
12765,255654,https://m.media-amazon.com/images/I/5128+5OpFyL.jpg,455402,height,7.48 inch,7.48,inch,in / 20 Cm 18 4 7.87 5 1 cm in /8.5 3.35
12766,255660,https://m.media-amazon.com/images/I/51E4TQQrliL.jpg,416664,height,50.0 inch,50.0,inch,8.1in 50in 12.4in LL 4.7in 12.6in
12767,255664,https://m.media-amazon.com/images/I/61AYdjXu2TL.jpg,801829,height,42.5 inch,42.5,inch,"42.5"" 25.5"" 20"""
12768,255671,https://m.media-amazon.com/images/I/517nRTXCr-L.jpg,648011,height,5.0 inch,5.0,inch,"UILIZER Foldable. Ho.4"" Compact. Portable. 1.5"" H14 3 i2 0.6"""
12769,255677,https://m.media-amazon.com/images/I/51IZSOH0Q3L.jpg,982714,height,17.7 inch,17.7,inch,6.2 inch 0.78 inch Valuellall 17.7 inch 7.2 inch
12770,255680,https://m.media-amazon.com/images/I/51dqwj7m-mL.jpg,149159,height,11.8 inch,11.8,inch,11.8 in 30 cm 19 cm 8 1 7.48 in /
12771,255682,https://m.media-amazon.com/images/I/61+eXT+A0JL.jpg,446789,height,58.0 inch,58.0,inch,"58"" 88"" 66"""
12772,255684,https://m.media-amazon.com/images/I/51zulIa2FRL.jpg,192915,height,1.8 inch,1.8,inch,Smooth Cable Pass Through Outlet 2.37 inches 1.8 inches 1.23inches
12773,255693,https://m.media-amazon.com/images/I/61+L6bTXrDL.jpg,437623,height,8.4 inch,8.4,inch,"Multiple Use Compatible With Fujifilm Instax Mini Instant Film; Polaroid/ Kodak/ HP Sprocket 2x3"" Zink Photos: 2.1 in 6 5' For Fujifilm Instax Mini Instant Film 7 2 in W 5' For Polaroid/Kodak/HP Sprocket 2x3"" Zink Photos 9.2 IN 15 IN 1.3"
12774,255695,https://m.media-amazon.com/images/I/51s6pY1qdxL.jpg,237000,height,14.0 inch,14.0,inch,REFERENCE SIZE (X-LARGE) 14-20in 23-33in 46-56in
12775,255697,https://m.media-amazon.com/images/I/6105kiBNB-L.jpg,180410,height,4.72 inch,4.72,inch,iPhone 8 Plus 4.72 inche 3.74 inche Back slip pocket 1.18 inche
12776,255700,https://m.media-amazon.com/images/I/611IMRmnWqL.jpg,180726,height,5.7 inch,5.7,inch,5.7 in / 14.5 cm 8.2 in /20.9 cm
12777,255703,https://m.media-amazon.com/images/I/51uEP2Xn8nL.jpg,793774,height,7.4 inch,7.4,inch,7.4inch 34
12778,255707,https://m.media-amazon.com/images/I/51M5N1lTPdS.jpg,986932,height,4.3 inch,4.3,inch,Large Size Funnels 3.4inch- 4.3inch 0.6inch 1.Oinch
12779,255709,https://m.media-amazon.com/images/I/515s16xzjhL.jpg,752266,height,12.0 inch,12.0,inch,"4.72"" 12.59"" 12"" 15.74"""
12780,255711,https://m.media-amazon.com/images/I/51-KIl7BMsL.jpg,696193,height,2.0 inch,2.0,inch,Wired & Wireless DONOT STARE INTO  2 in 1 2.4GHz Barcode Scanner USB Wired 2.4GHz Wireless
12781,255714,https://m.media-amazon.com/images/I/61G679yNbBL.jpg,237000,height,15.7 inch,15.7,inch,"MEASURING GUIDE 7"" Back width:15.7""-19.7"" Back height: 9.8""-13.8"" Seat width: 17.7""-21.7"" Seat length: 13.8""-17.7"" 9 13.8"" MidmeaseYou cuaisDeideordering 15.7""-19.= 8""-13.8"" 17.7""-21.7"" '17.7"""
12782,255717,https://m.media-amazon.com/images/I/61-MMxJmfhL.jpg,844474,height,17.3 inch,17.3,inch,"Dimension mommore Tenne 17.3"" 15.6in 5.9"" 12"" 173""Hx 5.9""Wx 12""L"
12783,255718,https://m.media-amazon.com/images/I/41AiYqFmG7L.jpg,488883,height,19.5 inch,19.5,inch,"19.5"" 25"" 33"""
12784,255725,https://m.media-amazon.com/images/I/51Vad9RSQeL.jpg,347404,height,17.7 inch,17.7,inch,"4"" ) 40 100 7"" 1 4 cm(15 cm(39."
12785,255727,https://m.media-amazon.com/images/I/51ELrNzA8BL.jpg,478357,height,15.75 inch,15.75,inch,"J 39.38"" 19.69"""
12786,255731,https://m.media-amazon.com/images/I/610-i7c2x+L.jpg,918186,height,5.5 inch,5.5,inch,"INCLUDED Mounting Hardware 512"" EII TT ~TTT 4Y4""-"
12787,255732,https://m.media-amazon.com/images/I/61DSesGrmqL.jpg,988675,height,5.0 inch,5.0,inch,"Product Dimensions 2.87in 67g 9g Sin 1,.26in 1,.46in 1 0.55in"
12788,255733,https://m.media-amazon.com/images/I/51rEmUNzuxL.jpg,276611,height,74.8 inch,74.8,inch,"9.1"" 23.6"" 9.1"" 8.3"" 9.1 9.7"" 6.9"" 10.6"" 4 4 8 NOTE Please confirm the toilet size before purchasing: 21.3"" 8.5"""
12789,255736,https://m.media-amazon.com/images/I/61509dajm3L.jpg,459271,height,25.2 inch,25.2,inch,& E 3 ; 7 8 0 3 14.8 inch 2 inch inch 14.8
12790,255737,https://m.media-amazon.com/images/I/51OYrd3nlbL.jpg,752266,height,68.0 inch,68.0,inch,"68"" 79"" 10"" 3"
12791,255738,https://m.media-amazon.com/images/I/41bwBox75ML.jpg,488883,height,16.0 inch,16.0,inch,"16"" 48"" 17.75"""
12792,255740,https://m.media-amazon.com/images/I/61AAofD-Y6L.jpg,416664,height,5.1 inch,5.1,inch,5.Iinch 4.7inch 3.9inch
12793,255747,https://m.media-amazon.com/images/I/612aNjkwz3L.jpg,599772,height,1.96 inch,1.96,inch,"4,13in 7.08in 1,96in"
12794,255752,https://m.media-amazon.com/images/I/613rI0GMRDS.jpg,752266,height,11.25 inch,11.25,inch,"1= 7 1/2"" - 11 1/4"" 7"" F 3 3/4"" |"
12795,255753,https://m.media-amazon.com/images/I/51GvTqW7jfL.jpg,922709,height,13.0 foot,13.0,foot,13FT CABLE Easy to clean all corners of your home
