id,image_link,group_id,entity_name,entity_value,numeric_value,unit
251601,https://m.media-amazon.com/images/I/613jxTVjFTL.jpg,311997,height,6.9 inch,6.9,inch
251603,https://m.media-amazon.com/images/I/510nq22rgpL.jpg,522832,height,5.3 inch,5.3,inch
251607,https://m.media-amazon.com/images/I/51alnoKDZtL.jpg,955522,height,1.97 inch,1.97,inch
251614,https://m.media-amazon.com/images/I/51A1NIeCXRL.jpg,295706,height,2.0 inch,2.0,inch
251616,https://m.media-amazon.com/images/I/51SjBkRGZGL.jpg,524117,height,1.9 inch,1.9,inch
251617,https://m.media-amazon.com/images/I/6199xexW7kL.jpg,752266,height,9.06 inch,9.06,inch
251618,https://m.media-amazon.com/images/I/51mT8iXoWYL.jpg,945489,height,4.13 inch,4.13,inch
251619,https://m.media-amazon.com/images/I/51dMbh-bR+L.jpg,433914,height,11.8 inch,11.8,inch
251624,https://m.media-amazon.com/images/I/51MtrtHLvDL.jpg,965725,height,6.9 inch,6.9,inch
251625,https://m.media-amazon.com/images/I/5111-eAYsXL.jpg,347404,height,17.0 inch,17.0,inch
251626,https://m.media-amazon.com/images/I/41rC8E0L0jL.jpg,702157,height,7.08 inch,7.08,inch
251636,https://m.media-amazon.com/images/I/51W1RZp2OgL.jpg,407921,height,4.0 inch,4.0,inch
251637,https://m.media-amazon.com/images/I/51McJSzPs4L.jpg,801829,height,40.0 inch,40.0,inch
251638,https://m.media-amazon.com/images/I/61AbGYIwMAL.jpg,237000,height,31.0 inch,31.0,inch
251644,https://m.media-amazon.com/images/I/61CbSi2Q-lL.jpg,470067,height,8.0 inch,8.0,inch
251647,https://m.media-amazon.com/images/I/61DwXB9aLOL.jpg,594224,height,2.0 inch,2.0,inch
251649,https://m.media-amazon.com/images/I/31D9xvcyj2L.jpg,893692,height,19.09 inch,19.09,inch
251651,https://m.media-amazon.com/images/I/51lrMS3SGAL.jpg,483370,height,4.72 inch,4.72,inch
251655,https://m.media-amazon.com/images/I/51q9MGA7D0L.jpg,292475,height,2.3 inch,2.3,inch
251657,https://m.media-amazon.com/images/I/51ZhRor+hjL.jpg,842944,height,1.0 inch,1.0,inch
251659,https://m.media-amazon.com/images/I/61473s0j8-L.jpg,521308,height,12.6 inch,12.6,inch
251661,https://m.media-amazon.com/images/I/6124Tu2UTBS.jpg,347404,height,5.12 inch,5.12,inch
251663,https://m.media-amazon.com/images/I/614KkzzBzCL.jpg,988675,height,4.5 inch,4.5,inch
251669,https://m.media-amazon.com/images/I/61CvCemJNoL.jpg,630877,height,11.5 inch,11.5,inch
251670,https://m.media-amazon.com/images/I/51PcmQY98yL.jpg,278850,height,2.6 inch,2.6,inch
251671,https://m.media-amazon.com/images/I/51E7haYB2BL.jpg,752266,height,3.15 inch,3.15,inch
251674,https://m.media-amazon.com/images/I/517ZkjXxscL.jpg,752266,height,9.0 inch,9.0,inch
251683,https://m.media-amazon.com/images/I/518hIBmyJtL.jpg,648011,height,4.28 inch,4.28,inch
251685,https://m.media-amazon.com/images/I/51yECEB9rjL.jpg,276611,height,25.6 inch,25.6,inch
251686,https://m.media-amazon.com/images/I/51mUESjGbXL.jpg,524117,height,16.0 inch,16.0,inch
251687,https://m.media-amazon.com/images/I/51M4lZsBq8L.jpg,558806,height,8.0 inch,8.0,inch
251690,https://m.media-amazon.com/images/I/6199o7Wt3PL.jpg,752266,height,9.84 inch,9.84,inch
251691,https://m.media-amazon.com/images/I/619iXNsvkwL.jpg,866516,height,7.7 inch,7.7,inch
251692,https://m.media-amazon.com/images/I/51yi435PQhL.jpg,442321,height,29.1 inch,29.1,inch
251694,https://m.media-amazon.com/images/I/41UkBteST-L.jpg,801829,height,33.0 inch,33.0,inch
251695,https://m.media-amazon.com/images/I/51qBWvgq2gL.jpg,978900,height,1.25 inch,1.25,inch
251700,https://m.media-amazon.com/images/I/510YsdsUBRL.jpg,276221,height,43.3 inch,43.3,inch
251701,https://m.media-amazon.com/images/I/514oPcJBmNL.jpg,772700,height,6.3 inch,6.3,inch
251702,https://m.media-amazon.com/images/I/51kCdVbTpoL.jpg,826444,height,4.75 inch,4.75,inch
251703,https://m.media-amazon.com/images/I/51zmvFUWquL.jpg,975812,height,32.0 inch,32.0,inch
251705,https://m.media-amazon.com/images/I/51D8AFIr2mL.jpg,529606,height,8.0 inch,8.0,inch
251706,https://m.media-amazon.com/images/I/51pggt1O9OL.jpg,202651,height,3.0 inch,3.0,inch
251711,https://m.media-amazon.com/images/I/51m2ffhRUXL.jpg,752266,height,13.66 inch,13.66,inch
251712,https://m.media-amazon.com/images/I/612eV5RFbfL.jpg,178778,height,7.0 inch,7.0,inch
251719,https://m.media-amazon.com/images/I/41+KnqIrX0L.jpg,838598,height,29.0 inch,29.0,inch
251723,https://m.media-amazon.com/images/I/51faJskJSVL.jpg,846116,height,5.4 inch,5.4,inch
251724,https://m.media-amazon.com/images/I/41r7+r8TACL.jpg,549052,height,8.66 inch,8.66,inch
251725,https://m.media-amazon.com/images/I/418kUhsqF4L.jpg,594224,height,3.15 inch,3.15,inch
251729,https://m.media-amazon.com/images/I/51hhC25nxmL.jpg,966823,height,6.1 inch,6.1,inch
251731,https://m.media-amazon.com/images/I/51gfIPgE4dL.jpg,210293,height,1.18 inch,1.18,inch
251733,https://m.media-amazon.com/images/I/51xr9vD+ftL.jpg,801829,height,43.7 inch,43.7,inch
251734,https://m.media-amazon.com/images/I/61A4mLBxQcL.jpg,931856,height,8.0 inch,8.0,inch
251736,https://m.media-amazon.com/images/I/31Y4cmbYbDL.jpg,913156,height,5.89 inch,5.89,inch
251738,https://m.media-amazon.com/images/I/51Owayi8VQL.jpg,618163,height,11.5 inch,11.5,inch
251741,https://m.media-amazon.com/images/I/61CbYeI2aVL.jpg,181357,height,6.0 foot,6.0,foot
251743,https://m.media-amazon.com/images/I/510CjW2Mr9L.jpg,278850,height,3.0 inch,3.0,inch
251746,https://m.media-amazon.com/images/I/519DLbtSaTL.jpg,115666,height,14.96 inch,14.96,inch
251748,https://m.media-amazon.com/images/I/51IBMIY1ysL.jpg,752266,height,24.02 inch,24.02,inch
251750,https://m.media-amazon.com/images/I/619VhkPR9kL.jpg,202651,height,3.0 inch,3.0,inch
251753,https://m.media-amazon.com/images/I/51YtcivNUhL.jpg,478357,height,20.5 inch,20.5,inch
251754,https://m.media-amazon.com/images/I/513hN7AW5TL.jpg,558806,height,8.3 inch,8.3,inch
251755,https://m.media-amazon.com/images/I/512KTTC8ZIL.jpg,249345,height,6.0 inch,6.0,inch
251759,https://m.media-amazon.com/images/I/317lGKRp6WL.jpg,913156,height,2.55 inch,2.55,inch
251760,https://m.media-amazon.com/images/I/619oLo9TmEL.jpg,149159,height,4.0 inch,4.0,inch
251762,https://m.media-amazon.com/images/I/51ijiLPe85L.jpg,970563,height,8.0 inch,8.0,inch
251763,https://m.media-amazon.com/images/I/61ARLMTKlqL.jpg,961155,height,2.5 inch,2.5,inch
251766,https://m.media-amazon.com/images/I/51iJwyqXPKL.jpg,866516,height,12.0 inch,12.0,inch
251767,https://m.media-amazon.com/images/I/61F31TI6zKL.jpg,436746,height,7.86 inch,7.86,inch
251769,https://m.media-amazon.com/images/I/51wnX5wkdhL.jpg,488883,height,20.0 inch,20.0,inch
251772,https://m.media-amazon.com/images/I/513ID+lgs9L.jpg,278850,height,2.38 inch,2.38,inch
251779,https://m.media-amazon.com/images/I/61FDvpprmpL.jpg,687759,height,16.12 inch,16.12,inch
251786,https://m.media-amazon.com/images/I/615nbwZ5SeL.jpg,931856,height,14.8 inch,14.8,inch
251787,https://m.media-amazon.com/images/I/51XfhoINw6L.jpg,521308,height,30.0 inch,30.0,inch
251788,https://m.media-amazon.com/images/I/51Rlu4b0ReL.jpg,849273,height,39.0 inch,39.0,inch
251789,https://m.media-amazon.com/images/I/618ai0eiGtL.jpg,261553,height,10.0 inch,10.0,inch
251790,https://m.media-amazon.com/images/I/41Uf4+koF+L.jpg,521308,height,35.4 inch,35.4,inch
251792,https://m.media-amazon.com/images/I/61DQ2mijEyL.jpg,478357,height,40.0 inch,40.0,inch
251795,https://m.media-amazon.com/images/I/618rIucdvmL.jpg,174276,height,6.29 inch,6.29,inch
251798,https://m.media-amazon.com/images/I/51CKMtFv0OL.jpg,478357,height,25.6 inch,25.6,inch
251801,https://m.media-amazon.com/images/I/614s+b8IVXL.jpg,524117,height,6.3 inch,6.3,inch
251808,https://m.media-amazon.com/images/I/51YKa1aAE1L.jpg,611510,height,22.13 inch,22.13,inch
251810,https://m.media-amazon.com/images/I/61EFyck1h0S.jpg,777313,height,52.0 inch,52.0,inch
251812,https://m.media-amazon.com/images/I/61EuR64dx+L.jpg,963595,height,4.5 inch,4.5,inch
251813,https://m.media-amazon.com/images/I/512Z3he38TL.jpg,599317,height,3.93 inch,3.93,inch
251814,https://m.media-amazon.com/images/I/51deYH4uOHL.jpg,522832,height,13.8 inch,13.8,inch
251815,https://m.media-amazon.com/images/I/61-yMrtsoLL.jpg,278850,height,2.36 inch,2.36,inch
251828,https://m.media-amazon.com/images/I/51CJX2im8eL.jpg,752266,height,20.5 inch,20.5,inch
251832,https://m.media-amazon.com/images/I/51kfh4ra3pL.jpg,961155,height,2.5 inch,2.5,inch
251834,https://m.media-amazon.com/images/I/51eU6p3OIUL.jpg,810266,height,5.9 inch,5.9,inch
251835,https://m.media-amazon.com/images/I/51t62sRKvZL.jpg,442321,height,30.7 inch,30.7,inch
251836,https://m.media-amazon.com/images/I/617w8kqQEFL.jpg,886344,height,13.41 inch,13.41,inch
251837,https://m.media-amazon.com/images/I/517wpnYVw-L.jpg,772700,height,1.26 inch,1.26,inch
251838,https://m.media-amazon.com/images/I/41NfDJiO5YL.jpg,178778,height,4.92 inch,4.92,inch
251842,https://m.media-amazon.com/images/I/61210h7u-RL.jpg,652661,height,10.5 inch,10.5,inch
251846,https://m.media-amazon.com/images/I/61FOgBWaEhL.jpg,175315,height,33.0 inch,33.0,inch
251847,https://m.media-amazon.com/images/I/51w4o0VzcwL.jpg,524117,height,8.0 inch,8.0,inch
251849,https://m.media-amazon.com/images/I/61+hq1fJ6iL.jpg,478357,height,22.2 inch,22.2,inch
251851,https://m.media-amazon.com/images/I/61+-TxrhZ1L.jpg,332892,height,2.0 inch,2.0,inch
251852,https://m.media-amazon.com/images/I/51b5cvbEDyL.jpg,347404,height,2.8 inch,2.8,inch
251854,https://m.media-amazon.com/images/I/6195ly2oPUL.jpg,823083,height,9.44 inch,9.44,inch
251855,https://m.media-amazon.com/images/I/51jLf7gRZoL.jpg,801829,height,31.5 inch,31.5,inch
251857,https://m.media-amazon.com/images/I/619WMUakzCL.jpg,477816,height,1.0 foot,1.0,foot
251860,https://m.media-amazon.com/images/I/61C8Zi7o-PL.jpg,292475,height,3.38 inch,3.38,inch
251862,https://m.media-amazon.com/images/I/51DUtFmbxKL.jpg,292475,height,2.9 inch,2.9,inch
251866,https://m.media-amazon.com/images/I/61EfUQyXp3L.jpg,478357,height,41.34 inch,41.34,inch
251870,https://m.media-amazon.com/images/I/51fDZUIPq-L.jpg,521308,height,30.0 inch,30.0,inch
251875,https://m.media-amazon.com/images/I/513HXNG6o3L.jpg,115666,height,19.0 inch,19.0,inch
251876,https://m.media-amazon.com/images/I/51bmHMOKR5L.jpg,507619,height,34.0 inch,34.0,inch
251877,https://m.media-amazon.com/images/I/51HMuwcMQkL.jpg,478357,height,18.0 inch,18.0,inch
251878,https://m.media-amazon.com/images/I/61+h9WxIq4L.jpg,763916,height,59.0 inch,59.0,inch
251879,https://m.media-amazon.com/images/I/51buYhoH-OL.jpg,347404,height,13.75 inch,13.75,inch
251884,https://m.media-amazon.com/images/I/617mdVytSRL.jpg,627989,height,35.0 inch,35.0,inch
251886,https://m.media-amazon.com/images/I/51p1Lo6lBlL.jpg,416664,height,25.0 inch,25.0,inch
251891,https://m.media-amazon.com/images/I/51Ty7ITZacL.jpg,478357,height,18.11 inch,18.11,inch
251892,https://m.media-amazon.com/images/I/41mMo9eoi+L.jpg,524117,height,5.12 inch,5.12,inch
251896,https://m.media-amazon.com/images/I/61DnPToVA3L.jpg,202651,height,2.0 inch,2.0,inch
251897,https://m.media-amazon.com/images/I/51lMi3kJq4L.jpg,142748,height,54.0 inch,54.0,inch
251900,https://m.media-amazon.com/images/I/51+BVuugPvL.jpg,558806,height,3.2 inch,3.2,inch
251905,https://m.media-amazon.com/images/I/51zlQ3IM4vS.jpg,237000,height,17.7 inch,17.7,inch
251909,https://m.media-amazon.com/images/I/51wJngbcCoL.jpg,913156,height,0.98 inch,0.98,inch
251910,https://m.media-amazon.com/images/I/5127eKwqpYL.jpg,589105,height,24.0 inch,24.0,inch
251914,https://m.media-amazon.com/images/I/51Ekd86Dm2L.jpg,860821,height,11.25 inch,11.25,inch
251915,https://m.media-amazon.com/images/I/51VVePs4X+L.jpg,292475,height,1.6 inch,1.6,inch
251919,https://m.media-amazon.com/images/I/51Ufjx8srXL.jpg,838598,height,22.4 inch,22.4,inch
251921,https://m.media-amazon.com/images/I/61D6pUY+XPL.jpg,401212,height,24.21 inch,24.21,inch
251922,https://m.media-amazon.com/images/I/51gHzvN2KzL.jpg,478357,height,28.0 inch,28.0,inch
251924,https://m.media-amazon.com/images/I/61BeFygaN2L.jpg,599317,height,2.6 inch,2.6,inch
251925,https://m.media-amazon.com/images/I/51xDF78Od9L.jpg,966823,height,4.72 inch,4.72,inch
251927,https://m.media-amazon.com/images/I/61EcHWXWplS.jpg,178778,height,5.1 inch,5.1,inch
251928,https://m.media-amazon.com/images/I/614R6H2IiDL.jpg,752266,height,1.0 inch,1.0,inch
251929,https://m.media-amazon.com/images/I/51mMCv4oLtL.jpg,276611,height,70.9 inch,70.9,inch
251931,https://m.media-amazon.com/images/I/6183XUHzKrL.jpg,752266,height,7.8 inch,7.8,inch
251934,https://m.media-amazon.com/images/I/51ps1r3aOCL.jpg,292475,height,1.9 inch,1.9,inch
251936,https://m.media-amazon.com/images/I/41M7vN1yFCL.jpg,558806,height,3.14 inch,3.14,inch
251939,https://m.media-amazon.com/images/I/61FG2v-516L.jpg,478357,height,29.0 inch,29.0,inch
251940,https://m.media-amazon.com/images/I/61Co16cYoWL.jpg,417434,height,60.0 inch,60.0,inch
251947,https://m.media-amazon.com/images/I/51+9uoDm8sL.jpg,952353,height,15.6 inch,15.6,inch
251951,https://m.media-amazon.com/images/I/616-qL7wP6S.jpg,347404,height,10.0 inch,10.0,inch
251952,https://m.media-amazon.com/images/I/61EihNk3XSL.jpg,120219,height,5.2 inch,5.2,inch
251956,https://m.media-amazon.com/images/I/51HauiX1+sL.jpg,776058,height,2.7 inch,2.7,inch
251966,https://m.media-amazon.com/images/I/51XOV8eYBML.jpg,611510,height,17.5 inch,17.5,inch
251968,https://m.media-amazon.com/images/I/61-Gwhr2daL.jpg,922709,height,160.0 inch,160.0,inch
251971,https://m.media-amazon.com/images/I/61F2T0Y2CZL.jpg,841773,height,7.8 inch,7.8,inch
251975,https://m.media-amazon.com/images/I/61EWc0LL9OL.jpg,453674,height,4.3 inch,4.3,inch
251977,https://m.media-amazon.com/images/I/61Dw3DDNAsL.jpg,849273,height,3.54 inch,3.54,inch
251978,https://m.media-amazon.com/images/I/613Uv8E+UKL.jpg,106003,height,4.33 inch,4.33,inch
251979,https://m.media-amazon.com/images/I/61+KwOR59ML.jpg,844474,height,15.7 inch,15.7,inch
251981,https://m.media-amazon.com/images/I/611P5TN5PCL.jpg,550595,height,2.0 inch,2.0,inch
251986,https://m.media-amazon.com/images/I/6195nOo5BjL.jpg,844474,height,9.84 inch,9.84,inch
251987,https://m.media-amazon.com/images/I/61671Ux-VvL.jpg,865020,height,40.0 inch,40.0,inch
251989,https://m.media-amazon.com/images/I/610pD9GltRL.jpg,558806,height,3.14 inch,3.14,inch
251991,https://m.media-amazon.com/images/I/51aB8tWuI7L.jpg,841773,height,4.33 inch,4.33,inch
251999,https://m.media-amazon.com/images/I/51gW4O1d+PL.jpg,801829,height,53.1 inch,53.1,inch
252001,https://m.media-amazon.com/images/I/611c2l0FM4S.jpg,488883,height,18.0 inch,18.0,inch
252004,https://m.media-amazon.com/images/I/61AYzitLONL.jpg,470067,height,4.3 inch,4.3,inch
252013,https://m.media-amazon.com/images/I/615Dv1bqOVL.jpg,648011,height,12.0 inch,12.0,inch
252014,https://m.media-amazon.com/images/I/61+6ek1YonS.jpg,918186,height,18.0 inch,18.0,inch
252016,https://m.media-amazon.com/images/I/41csjfF6e9L.jpg,453674,height,2.9 inch,2.9,inch
252020,https://m.media-amazon.com/images/I/61FoGUAeCGL.jpg,146860,height,1.46 inch,1.46,inch
252024,https://m.media-amazon.com/images/I/41EEGo8rd2L.jpg,745387,height,36.0 inch,36.0,inch
252026,https://m.media-amazon.com/images/I/61BEkZqnADL.jpg,245959,height,13.4 inch,13.4,inch
252027,https://m.media-amazon.com/images/I/618-2YRuz4L.jpg,810266,height,3.9 inch,3.9,inch
252030,https://m.media-amazon.com/images/I/511embf-mqL.jpg,302672,height,6.2 inch,6.2,inch
252033,https://m.media-amazon.com/images/I/6133u2-0kcL.jpg,838598,height,32.7 inch,32.7,inch
252035,https://m.media-amazon.com/images/I/41n7zfDtOIL.jpg,436746,height,7.4 inch,7.4,inch
252036,https://m.media-amazon.com/images/I/6181j2g8QbL.jpg,751532,height,50.0 inch,50.0,inch
252037,https://m.media-amazon.com/images/I/612vEWke48L.jpg,823083,height,6.1 inch,6.1,inch
252038,https://m.media-amazon.com/images/I/61-0FZnMDUL.jpg,963595,height,3.9 inch,3.9,inch
252040,https://m.media-amazon.com/images/I/613XybvGSAL.jpg,347404,height,1.57 inch,1.57,inch
252042,https://m.media-amazon.com/images/I/51LRJUfg06L.jpg,442321,height,30.0 inch,30.0,inch
252044,https://m.media-amazon.com/images/I/31jZwekKrYL.jpg,823083,height,47.2 inch,47.2,inch
252045,https://m.media-amazon.com/images/I/51K094U2cpL.jpg,442321,height,12.0 inch,12.0,inch
252047,https://m.media-amazon.com/images/I/51T6j-+iQBL.jpg,365756,height,4.72 inch,4.72,inch
252052,https://m.media-amazon.com/images/I/61DCal62UqL.jpg,149708,height,14.5 inch,14.5,inch
252054,https://m.media-amazon.com/images/I/51yDCTohNFL.jpg,640408,height,5.1 inch,5.1,inch
252055,https://m.media-amazon.com/images/I/51zh6fR1ZUL.jpg,550840,height,6.0 foot,6.0,foot
252058,https://m.media-amazon.com/images/I/51U4hUGA3+S.jpg,721542,height,129.0 inch,129.0,inch
252060,https://m.media-amazon.com/images/I/61Edwe0fr1L.jpg,844474,height,15.6 inch,15.6,inch
252065,https://m.media-amazon.com/images/I/51IWnP21MQL.jpg,752266,height,4.72 inch,4.72,inch
252066,https://m.media-amazon.com/images/I/615tC1v6FeL.jpg,728511,height,18.0 inch,18.0,inch
252069,https://m.media-amazon.com/images/I/61FuqQC3xvL.jpg,844474,height,16.46 inch,16.46,inch
252070,https://m.media-amazon.com/images/I/51qkMvPC1tL.jpg,986984,height,2.0 inch,2.0,inch
252072,https://m.media-amazon.com/images/I/51Me95Ntt+L.jpg,745387,height,41.1 inch,41.1,inch
252086,https://m.media-amazon.com/images/I/51-qSa4GdgL.jpg,337839,height,48.0 inch,48.0,inch
252088,https://m.media-amazon.com/images/I/617pH4tSMPL.jpg,997176,height,9.3 inch,9.3,inch
252089,https://m.media-amazon.com/images/I/612Vf7vCgkL.jpg,149159,height,0.8 inch,0.8,inch
252093,https://m.media-amazon.com/images/I/41rHBMpASqL.jpg,178778,height,7.5 inch,7.5,inch
252097,https://m.media-amazon.com/images/I/61-sRMDlgAL.jpg,483370,height,9.0 inch,9.0,inch
252099,https://m.media-amazon.com/images/I/61CSeaEegBL.jpg,192915,height,4.88 inch,4.88,inch
252100,https://m.media-amazon.com/images/I/61DHundtZTL.jpg,611510,height,26.5 inch,26.5,inch
252101,https://m.media-amazon.com/images/I/51EVEAdEqtL.jpg,939129,height,6.2 inch,6.2,inch
252103,https://m.media-amazon.com/images/I/51cXf3WyykL.jpg,442321,height,27.5 inch,27.5,inch
252104,https://m.media-amazon.com/images/I/61DVr7PwruL.jpg,478357,height,24.0 inch,24.0,inch
252108,https://m.media-amazon.com/images/I/61421w5i3dL.jpg,763141,height,24.0 inch,24.0,inch
252111,https://m.media-amazon.com/images/I/61+1ZlzZTPL.jpg,640408,height,9.84 inch,9.84,inch
252115,https://m.media-amazon.com/images/I/51XyJC02x7L.jpg,347830,height,9.0 inch,9.0,inch
252117,https://m.media-amazon.com/images/I/51US+9uztrL.jpg,759408,height,12.0 inch,12.0,inch
252119,https://m.media-amazon.com/images/I/41juwNjbmcL.jpg,558806,height,5.0 inch,5.0,inch
252120,https://m.media-amazon.com/images/I/615F9T-AZOL.jpg,120219,height,3.2 inch,3.2,inch
252121,https://m.media-amazon.com/images/I/61-ZNHYCS2L.jpg,931856,height,5.5 inch,5.5,inch
252122,https://m.media-amazon.com/images/I/514pUDYiKJL.jpg,318766,height,30.7 inch,30.7,inch
252123,https://m.media-amazon.com/images/I/61DYUTpTH+L.jpg,470067,height,16.5 inch,16.5,inch
252124,https://m.media-amazon.com/images/I/61Cr3LH1+LL.jpg,550595,height,6.0 inch,6.0,inch
252125,https://m.media-amazon.com/images/I/61DpD33I5yL.jpg,311997,height,64.84 inch,64.84,inch
252130,https://m.media-amazon.com/images/I/61+K1S6J9iL.jpg,589105,height,10.6 inch,10.6,inch
252134,https://m.media-amazon.com/images/I/618Ks76V17L.jpg,436746,height,11.0 inch,11.0,inch
252137,https://m.media-amazon.com/images/I/51qzf3pAU7L.jpg,478357,height,29.8 inch,29.8,inch
252138,https://m.media-amazon.com/images/I/51AJZDaHptL.jpg,966823,height,1.8 inch,1.8,inch
252142,https://m.media-amazon.com/images/I/616oC34MHJS.jpg,220662,height,6.8 inch,6.8,inch
252144,https://m.media-amazon.com/images/I/415eFF1DfmL.jpg,558806,height,2.7 inch,2.7,inch
252151,https://m.media-amazon.com/images/I/51zYIz2Tj9L.jpg,478357,height,20.5 inch,20.5,inch
252152,https://m.media-amazon.com/images/I/41t6Wwbb97L.jpg,292475,height,4.72 inch,4.72,inch
252153,https://m.media-amazon.com/images/I/61EdozeW0bL.jpg,849273,height,3.0 inch,3.0,inch
252157,https://m.media-amazon.com/images/I/61CZxb1L8ML.jpg,120219,height,5.9 inch,5.9,inch
252158,https://m.media-amazon.com/images/I/616es-lFJjL.jpg,849273,height,15.0 inch,15.0,inch
252159,https://m.media-amazon.com/images/I/51Csf-NDlxL.jpg,436746,height,5.9 inch,5.9,inch
252160,https://m.media-amazon.com/images/I/41PYhKayW7L.jpg,311997,height,50.2 inch,50.2,inch
252162,https://m.media-amazon.com/images/I/51HnWoZbmeL.jpg,141308,height,11.8 inch,11.8,inch
252167,https://m.media-amazon.com/images/I/61+2CkFvpFL.jpg,658003,height,10.0 inch,10.0,inch
252170,https://m.media-amazon.com/images/I/617E-SX4MwL.jpg,237000,height,14.0 inch,14.0,inch
252171,https://m.media-amazon.com/images/I/51ffJcpYqpL.jpg,478357,height,20.28 inch,20.28,inch
252176,https://m.media-amazon.com/images/I/51IfTf3txCL.jpg,625310,height,4.0 inch,4.0,inch
252179,https://m.media-amazon.com/images/I/51GXr9ObYUL.jpg,647208,height,2.0 inch,2.0,inch
252186,https://m.media-amazon.com/images/I/51VTj9dqOlL.jpg,558806,height,8.0 inch,8.0,inch
252188,https://m.media-amazon.com/images/I/41uS5GbI+4S.jpg,916768,height,8.3 inch,8.3,inch
252190,https://m.media-amazon.com/images/I/51X7pjZQbML.jpg,311997,height,28.0 inch,28.0,inch
252191,https://m.media-amazon.com/images/I/512p94scvYL.jpg,611510,height,47.5 inch,47.5,inch
252192,https://m.media-amazon.com/images/I/51+6NfSofmL.jpg,440553,height,8.0 inch,8.0,inch
252198,https://m.media-amazon.com/images/I/619DVJNyyEL.jpg,365756,height,5.0 inch,5.0,inch
252199,https://m.media-amazon.com/images/I/41BhLLRz8eS.jpg,149708,height,39.3 inch,39.3,inch
252206,https://m.media-amazon.com/images/I/51XO5NDMF0L.jpg,752266,height,4.5 inch,4.5,inch
252207,https://m.media-amazon.com/images/I/51Q1bzzJjUL.jpg,801829,height,38.2 inch,38.2,inch
252218,https://m.media-amazon.com/images/I/41manbILOqL.jpg,180726,height,1.22 inch,1.22,inch
252220,https://m.media-amazon.com/images/I/51W55Bj9ldL.jpg,340855,height,1.0 inch,1.0,inch
252221,https://m.media-amazon.com/images/I/51jlK+2SsXL.jpg,311997,height,60.0 inch,60.0,inch
252222,https://m.media-amazon.com/images/I/41vii9P-g7L.jpg,558832,height,10.0 inch,10.0,inch
252224,https://m.media-amazon.com/images/I/617ivDKpODL.jpg,403664,height,5.1 inch,5.1,inch
252226,https://m.media-amazon.com/images/I/41keBD28ReL.jpg,737148,height,12.0 inch,12.0,inch
252228,https://m.media-amazon.com/images/I/51+nlSwyAuL.jpg,174276,height,3.93 inch,3.93,inch
252231,https://m.media-amazon.com/images/I/617yiNTmw+L.jpg,311997,height,15.5 inch,15.5,inch
252240,https://m.media-amazon.com/images/I/618BJkjHocL.jpg,982714,height,3.34 inch,3.34,inch
252241,https://m.media-amazon.com/images/I/5110PHp013L.jpg,886344,height,6.5 inch,6.5,inch
252242,https://m.media-amazon.com/images/I/61EYtZL5PQL.jpg,284992,height,12.6 inch,12.6,inch
252244,https://m.media-amazon.com/images/I/41jsqn5Rv9L.jpg,793774,height,6.1 inch,6.1,inch
252245,https://m.media-amazon.com/images/I/616rErmBDGL.jpg,594068,height,15.0 inch,15.0,inch
252249,https://m.media-amazon.com/images/I/41aG-pBYAIL.jpg,142748,height,151.6 inch,151.6,inch
252252,https://m.media-amazon.com/images/I/41Ehb+LBgrL.jpg,478357,height,17.0 inch,17.0,inch
252254,https://m.media-amazon.com/images/I/51m0hNMKXlL.jpg,945489,height,4.06 inch,4.06,inch
252260,https://m.media-amazon.com/images/I/613KZfWDcxL.jpg,599772,height,14.96 inch,14.96,inch
252261,https://m.media-amazon.com/images/I/51Kp6MnO1eL.jpg,311997,height,14.0 inch,14.0,inch
252265,https://m.media-amazon.com/images/I/61CCahr8FLL.jpg,844474,height,16.0 inch,16.0,inch
252273,https://m.media-amazon.com/images/I/61C1wrbNraL.jpg,752266,height,19.7 inch,19.7,inch
252274,https://m.media-amazon.com/images/I/51qbL+JyxfL.jpg,549247,height,71.3 inch,71.3,inch
252275,https://m.media-amazon.com/images/I/51JaZm-pEBL.jpg,478357,height,21.85 inch,21.85,inch
252277,https://m.media-amazon.com/images/I/51FZOoRYkSL.jpg,704724,height,67.0 inch,67.0,inch
252278,https://m.media-amazon.com/images/I/51RRqXt6QPL.jpg,237000,height,8.0 inch,8.0,inch
252281,https://m.media-amazon.com/images/I/51Hp4N2SkxL.jpg,658003,height,4.0 inch,4.0,inch
252282,https://m.media-amazon.com/images/I/51tjIp+Hp4S.jpg,866516,height,13.77 inch,13.77,inch
252283,https://m.media-amazon.com/images/I/616iK1MPJtL.jpg,986984,height,25.9 inch,25.9,inch
252284,https://m.media-amazon.com/images/I/51RYbHxo1PL.jpg,226504,height,7.87 inch,7.87,inch
252288,https://m.media-amazon.com/images/I/614d+DysjvL.jpg,866516,height,3.93 inch,3.93,inch
252290,https://m.media-amazon.com/images/I/51LMIN6KpJL.jpg,284992,height,12.0 inch,12.0,inch
252298,https://m.media-amazon.com/images/I/51O7pWA5yxL.jpg,682898,height,1.81 inch,1.81,inch
252306,https://m.media-amazon.com/images/I/51xT+5M9O4L.jpg,844474,height,16.5 inch,16.5,inch
252308,https://m.media-amazon.com/images/I/513XgxBxxZL.jpg,966823,height,4.5 inch,4.5,inch
252309,https://m.media-amazon.com/images/I/51L-6nFjyfL.jpg,599317,height,2.16 inch,2.16,inch
